flat_type,flat_price,location1,buildupArea_sqft,age_of_property,furnishing,bedrooms,bathrooms,balcony,parking
3,2.5,14,1350,1,2,3,3,1,1
1,0.45,17,240,3,2,1,1,0,2
2,1.65,15,1000,3,2,2,2,0,1
2,1.9,14,800,1,2,2,2,0,1
3,5.21,27,1245,3,2,3,3,0,1
3,8.5,72,1500,2,3,3,4,0,1
3,6.75,7,2369,1,2,3,3,3,1
2,1.15,13,1050,3,1,2,2,2,2
2,2.8,6,1250,1,1,2,2,0,1
2,2.3,14,924,1,1,2,1,0,1
1,0.66,1,546,1,1,1,2,2,2
1,0.17,39,550,1,1,1,1,2,1
3,5.99,10,1550,4,3,3,1,0,1
1,0.26,39,535,1,1,1,1,2,1
2,1.25,49,600,3,1,2,2,0,1
2,1.8,14,850,1,2,2,2,0,2
2,1.21,1,1020,3,1,2,2,3,1
3,2.4,6,827,1,3,3,2,0,1
2,1.6,20,1000,1,2,2,2,0,1
3,2.85,3,1241,3,1,3,2,1,1
3,1.51,32,1058,1,1,3,1,0,1
2,1.22,9,700,1,2,2,2,0,1
2,3.7,7,1250,1,1,2,2,0,1
3,1.78,59,835,1,1,3,1,0,1
1,0.95,51,600,4,1,1,2,0,1
2,3.0,53,650,1,1,2,2,1,1
2,2.6,22,700,3,1,2,2,0,1
2,2.46,14,1100,3,1,2,2,0,1
2,2.11,25,670,1,1,2,2,0,1
1,1.0,15,585,4,1,1,2,0,2
4,8.6,14,2300,1,1,4,1,0,1
2,1.75,15,1125,3,1,2,2,2,1
2,1.52,20,860,3,2,2,2,1,1
1,0.97,62,550,3,1,1,1,0,2
3,3.08,14,1158,1,1,3,2,0,1
2,0.58,46,750,2,1,2,2,0,1
2,1.15,1,880,1,1,2,2,2,1
2,0.77,18,1150,1,1,2,2,1,1
2,3.1,7,900,1,1,2,2,0,1
3,4.12,19,1355,1,1,3,3,1,1
1,0.32,18,650,1,1,1,1,0,1
1,0.88,7,620,4,1,1,2,0,1
2,1.65,2,900,4,2,2,2,0,1
1,0.35,36,710,3,1,1,1,2,1
3,5.49,28,1514,2,1,3,3,0,1
2,0.88,6,980,4,2,2,2,0,1
3,6.0,34,1820,1,1,3,3,2,1
2,1.2,1,950,4,3,2,4,0,1
3,2.55,4,1255,4,3,3,3,0,1
3,6.1,30,1440,2,1,3,2,0,1
4,10.25,11,1550,1,3,4,4,0,1
1,1.3,29,699,1,3,1,2,0,1
4,4.25,22,1350,3,1,4,3,0,1
1,1.07,51,515,1,2,1,2,0,1
1,0.4,36,715,3,2,1,1,3,2
2,0.72,36,965,1,3,2,3,0,1
3,4.5,28,1300,1,2,3,2,1,1
3,4.0,71,1600,1,2,3,3,1,1
1,0.98,29,545,2,2,1,2,0,1
3,3.5,14,1670,1,2,3,3,3,1
3,0.56,18,1074,1,2,3,3,1,1
2,1.78,9,1100,4,1,2,2,0,1
1,0.85,20,425,4,1,1,1,0,1
3,3.24,9,1852,4,3,3,3,0,1
2,0.4,18,860,1,1,2,2,1,1
3,6.0,44,1500,1,2,3,2,0,1
1,0.29,18,635,1,1,1,1,2,1
2,2.4,15,1400,3,1,2,2,0,1
1,0.99,20,700,1,1,1,2,0,1
3,8.1,30,2000,2,3,3,3,1,1
3,6.25,22,1450,3,2,3,1,0,1
2,1.5,9,800,4,1,2,2,0,1
2,2.6,27,910,1,3,2,2,0,1
1,1.15,9,600,1,1,1,2,0,1
2,1.6,10,588,1,2,2,2,0,1
2,0.4,18,650,1,1,2,2,3,2
1,0.33,24,600,3,2,1,1,2,1
2,1.85,15,950,3,2,2,2,0,1
2,2.6,7,1000,1,2,2,2,1,1
3,1.94,20,1061,1,1,3,2,0,1
1,0.34,24,580,3,2,1,1,3,1
3,3.15,32,1573,1,1,3,3,1,1
2,1.22,1,1050,3,1,2,2,3,1
1,0.9,3,558,3,2,1,2,0,1
1,1.9,60,525,3,1,1,2,0,1
3,6.2,60,1400,1,1,3,3,0,1
2,0.75,48,970,3,1,2,2,2,1
2,5.85,44,1150,2,1,2,2,2,1
3,8.5,7,2500,4,1,3,2,3,1
2,3.1,28,1250,3,2,2,2,0,1
2,3.4,43,900,3,2,2,1,0,1
2,1.5,48,800,4,1,2,3,0,1
3,10.0,30,1443,4,1,3,3,0,1
1,1.6,7,560,3,1,1,2,0,1
1,1.05,62,422,3,1,1,2,0,2
2,0.88,1,900,1,1,2,2,2,1
1,0.9,28,400,2,3,1,1,0,1
3,3.42,50,1125,3,2,3,3,1,1
4,5.7,14,2000,1,1,4,3,0,1
2,1.35,9,600,3,1,2,2,0,1
1,0.4,18,650,1,2,1,2,2,1
3,3.8,27,1125,3,2,3,3,0,1
2,1.9,14,1080,1,1,2,2,0,1
3,3.5,2,1100,4,1,3,3,0,1
3,3.45,59,1700,1,1,3,1,0,1
1,0.52,1,600,1,2,1,2,2,1
2,2.76,7,800,1,1,2,2,0,1
1,1.1,29,600,1,3,1,2,0,1
1,0.99,20,750,1,1,1,2,0,1
2,0.99,1,850,1,3,2,2,1,2
3,5.5,30,1250,2,1,3,1,0,1
4,11.5,37,2028,1,1,4,1,0,1
2,1.75,15,870,4,1,2,2,0,1
3,3.0,4,1315,1,3,3,3,0,1
4,14.5,11,2600,1,2,4,3,4,1
2,3.33,7,1150,1,1,2,2,0,1
2,2.0,48,948,1,2,2,2,1,1
3,2.4,31,1050,3,2,3,3,2,1
2,3.7,60,975,4,1,2,1,0,1
1,1.65,62,600,1,1,1,2,1,1
1,1.25,27,450,3,2,1,2,0,2
4,4.5,58,1500,3,1,4,4,0,1
1,1.2,29,600,4,1,1,1,0,1
2,1.61,22,860,1,1,2,2,0,1
3,1.59,10,1019,1,1,3,3,0,1
3,3.2,14,1150,1,2,3,2,0,1
4,10.0,28,2100,4,1,4,4,4,2
1,0.86,9,500,1,2,1,2,0,1
3,2.78,66,1120,1,1,3,3,0,1
4,13.0,54,1800,2,3,3,1,0,1
1,0.45,58,380,3,2,1,1,0,1
2,0.76,6,825,4,1,2,2,0,2
3,2.7,9,1300,3,3,3,3,0,1
2,0.71,18,940,1,1,2,2,2,1
1,0.32,18,800,1,2,1,2,1,2
2,3.65,7,1100,4,1,2,2,0,1
1,0.75,1,600,1,2,1,2,2,1
2,1.75,29,600,4,2,2,2,0,2
1,1.08,15,600,1,2,1,2,0,1
2,2.05,20,750,1,1,2,2,2,1
1,0.3,24,560,3,2,1,1,3,1
3,4.15,58,1350,3,1,3,2,2,1
2,1.7,14,850,1,3,2,2,0,1
2,4.95,30,1000,3,1,2,2,0,1
2,1.11,29,450,2,1,2,2,0,1
2,0.85,1,950,1,2,2,2,3,1
2,2.2,61,850,3,2,2,2,0,1
4,7.75,7,3022,1,1,4,4,1,1
4,9.0,58,2100,1,1,4,3,1,1
1,1.0,31,560,4,1,1,1,0,2
1,1.7,28,575,1,1,1,1,0,2
1,1.05,21,525,1,1,1,2,0,1
3,3.75,14,1350,1,2,3,2,0,1
3,0.85,46,1200,1,1,2,3,0,1
1,1.4,34,650,2,1,1,1,0,1
2,2.25,21,1050,3,3,2,2,0,1
3,3.56,14,1280,1,1,3,2,0,1
1,2.25,61,650,1,1,1,2,0,1
1,1.35,20,600,1,1,1,2,0,1
3,3.25,8,1200,3,1,3,2,2,1
2,3.55,7,1250,1,1,2,2,0,1
3,4.25,28,1200,4,1,3,3,0,1
2,3.25,37,700,1,1,2,2,0,1
4,6.49,7,2100,1,1,4,4,1,1
2,1.7,31,875,4,3,2,2,0,2
2,3.12,38,840,3,2,2,2,0,1
2,2.65,28,1000,4,3,2,1,0,1
2,2.2,28,1250,1,1,2,2,0,1
4,6.75,60,2500,2,3,4,3,3,1
1,0.67,1,695,3,1,1,2,3,1
2,2.73,58,784,3,1,2,2,0,1
3,3.2,31,1300,3,2,3,3,2,1
1,0.35,24,607,1,1,1,2,2,1
2,2.8,19,955,3,2,2,2,3,1
1,2.04,28,520,2,2,1,1,0,1
2,3.0,12,1250,1,2,2,2,1,1
1,0.97,1,590,3,1,1,2,2,1
1,0.4,16,695,1,1,1,2,3,1
3,3.61,50,1125,3,2,3,2,3,1
1,1.55,28,600,3,2,1,2,0,1
2,1.83,4,955,1,1,2,2,0,1
1,1.2,8,650,4,2,1,2,0,2
1,0.63,1,420,1,1,1,1,2,1
2,1.45,21,860,4,1,2,2,0,2
2,6.0,63,1025,4,1,2,2,0,1
3,2.48,35,750,1,3,3,3,0,2
1,0.29,18,685,3,1,1,2,2,1
2,5.0,44,1250,1,1,2,2,0,1
1,0.58,11,400,3,1,1,1,0,2
5,3.85,1,2480,1,1,5,4,3,1
3,2.25,29,1250,1,1,3,3,1,1
2,4.0,43,1005,3,2,2,1,0,1
2,1.75,9,820,4,3,2,2,0,1
2,1.4,31,850,3,2,2,2,0,1
1,1.0,9,610,1,1,1,2,0,1
2,0.89,1,999,3,1,2,2,3,1
3,8.0,11,2600,3,2,3,3,1,1
2,1.9,15,1050,1,2,2,2,3,1
1,1.6,7,880,3,1,1,2,0,1
1,0.52,5,644,1,2,1,1,0,1
1,0.28,39,595,1,1,1,1,2,1
4,7.0,14,3000,3,1,3,3,1,1
1,2.0,27,673,4,1,1,1,0,2
1,2.4,53,600,4,1,1,2,2,1
1,0.63,1,605,1,1,1,2,3,2
1,0.3,39,610,3,1,1,1,1,1
2,1.2,1,756,3,1,2,2,3,1
2,1.45,20,850,1,2,2,2,0,1
1,1.2,58,575,4,1,1,2,0,2
3,4.2,74,1560,1,2,3,2,0,1
3,5.45,34,1950,3,2,3,1,0,1
2,2.25,32,920,3,1,2,2,0,1
2,2.1,21,880,3,2,2,2,0,1
2,0.85,56,1050,1,1,2,2,4,1
3,2.15,15,1200,1,1,3,2,0,1
3,14.0,42,2500,1,1,3,3,1,1
3,2.4,2,1020,1,2,3,3,2,1
3,3.78,14,1350,1,2,3,2,0,1
3,3.5,14,1255,3,2,3,2,0,1
2,2.4,28,1150,1,1,2,2,0,1
3,6.75,53,2100,1,1,3,3,1,1
2,2.09,7,1000,1,1,2,2,1,1
2,0.46,39,845,1,1,2,3,0,1
4,8.5,44,1800,4,1,4,4,0,1
4,8.5,27,2430,1,3,4,4,0,1
3,3.65,28,1500,2,1,3,3,0,1
2,1.52,3,775,1,3,2,2,1,1
2,1.3,1,1155,1,1,2,3,0,1
3,3.5,6,1375,1,1,3,3,0,1
1,1.5,7,630,1,1,1,1,0,1
2,1.1,1,1020,1,1,2,2,2,1
3,5.5,19,1600,1,1,3,3,0,1
2,0.95,20,700,2,3,2,2,0,1
1,0.44,18,690,3,1,1,1,2,1
2,1.0,1,1100,3,1,2,2,3,1
2,2.7,19,1055,1,1,2,3,0,1
2,1.6,9,800,1,3,2,2,0,1
1,0.68,1,680,1,1,1,2,3,1
3,6.25,23,1150,3,2,3,3,0,1
3,1.9,14,870,3,2,3,3,0,1
4,6.25,28,3800,1,3,4,4,0,1
4,3.92,29,1453,1,1,3,2,0,1
2,3.2,4,960,1,2,2,2,1,1
1,0.32,18,625,1,1,1,1,2,1
2,3.05,28,755,4,1,2,2,0,1
4,4.0,28,2000,4,2,4,4,0,1
1,1.05,21,600,3,1,1,2,0,1
3,2.2,3,1068,3,2,3,3,0,1
3,3.02,59,1270,3,2,3,3,1,1
1,1.21,62,560,3,2,1,2,0,1
1,2.25,19,650,1,1,1,2,0,1
1,1.58,7,379,3,1,1,2,0,1
1,0.79,1,710,1,1,1,2,2,1
2,1.5,14,600,4,3,2,2,0,1
2,2.49,19,960,2,1,2,1,0,1
1,0.34,36,690,3,1,1,1,2,1
2,1.1,1,800,3,3,2,2,3,1
2,1.48,10,598,3,1,2,2,0,2
2,1.85,25,1075,4,2,2,2,1,1
3,5.98,50,1400,3,1,3,3,1,1
1,0.86,34,400,3,2,1,2,0,1
1,2.0,68,367,1,1,1,2,0,2
3,6.0,7,1755,1,1,3,3,2,1
1,1.2,15,600,3,1,1,2,0,1
1,0.75,20,550,4,2,1,1,0,2
3,1.45,5,908,3,2,3,3,3,1
3,4.8,12,1100,1,1,3,3,2,1
1,0.66,5,650,1,1,1,2,0,1
3,3.5,28,1250,4,1,3,3,0,1
4,7.4,42,2250,1,1,4,5,0,1
3,9.25,42,1890,4,1,3,2,0,1
3,2.75,20,1200,1,1,3,3,0,1
2,2.1,6,812,1,3,2,2,0,1
3,2.95,29,950,3,2,3,3,0,1
3,5.8,73,1380,1,1,3,3,1,1
4,16.55,28,2800,1,3,4,4,0,1
3,1.62,32,1180,1,1,3,3,0,1
2,2.25,8,1306,3,1,2,2,1,1
1,0.92,20,537,2,1,1,1,0,1
2,2.0,22,898,3,2,2,2,0,1
3,6.2,58,1580,4,3,3,3,0,1
4,16.5,28,2871,4,2,4,4,0,1
2,1.5,21,850,2,1,2,2,0,1
1,1.38,8,550,3,2,1,2,0,1
1,0.84,20,650,1,2,1,2,1,1
1,0.33,18,560,1,1,1,1,0,1
3,2.7,22,1500,1,1,3,3,1,1
1,1.25,14,600,3,1,1,2,0,1
1,0.79,10,450,1,2,1,1,1,1
2,1.39,13,1100,3,1,2,2,0,1
3,3.27,2,1083,3,2,3,2,0,1
3,4.8,28,1500,4,1,3,3,0,1
4,10.75,12,2450,1,1,4,4,1,1
2,3.2,27,912,4,1,2,2,0,1
3,3.1,3,1640,1,1,3,3,1,1
4,7.0,6,2500,1,1,4,4,1,1
2,1.8,48,1100,4,3,2,1,0,1
3,5.0,2,1073,1,2,3,2,2,1
3,4.15,23,900,1,1,3,3,0,1
3,8.1,67,1850,1,1,3,3,0,1
2,1.35,1,1070,4,3,2,2,4,1
1,0.28,39,610,1,1,1,2,1,1
2,2.0,14,750,3,2,2,2,0,1
2,1.5,15,800,1,1,2,2,0,1
3,7.9,23,1700,3,1,3,4,0,1
2,2.0,3,900,1,1,2,2,0,1
1,0.88,9,600,3,2,1,2,0,1
1,1.22,15,785,4,1,1,2,0,2
2,1.9,25,840,4,1,2,2,0,1
1,1.01,7,555,2,2,1,1,0,1
3,6.0,28,2000,3,2,3,4,0,1
1,0.65,1,700,1,2,1,2,3,2
3,2.3,28,866,1,2,3,2,0,1
1,1.15,14,650,1,1,1,1,0,1
3,3.6,59,2268,1,2,3,3,1,1
2,1.54,29,1000,1,1,2,1,0,1
1,0.48,6,545,1,2,1,1,1,1
3,2.46,22,994,3,2,3,3,0,1
1,0.9,15,525,4,2,1,2,0,2
2,2.85,25,1000,3,2,2,2,0,1
3,9.0,53,1800,1,3,3,3,0,1
3,7.0,34,1900,3,1,3,1,0,1
2,2.5,29,1100,1,1,2,3,1,1
3,6.25,7,2000,1,2,3,2,2,1
2,2.5,28,990,4,2,2,2,1,1
1,0.47,1,550,1,2,1,2,0,1
1,1.0,2,554,4,1,1,2,0,2
3,2.48,22,958,3,2,3,3,0,1
4,6.0,43,1670,3,1,4,4,4,1
3,3.21,43,925,3,2,3,2,0,1
2,1.55,15,1050,4,3,2,2,1,2
2,2.66,7,1000,1,2,2,2,1,1
3,2.15,14,1320,1,1,3,2,0,1
3,2.75,8,1250,1,1,3,3,2,1
1,0.65,1,695,1,1,1,2,3,1
2,0.73,6,870,4,3,2,2,0,1
3,6.75,44,1500,1,3,3,3,0,1
4,3.9,21,1700,4,3,4,5,0,1
1,0.31,18,880,3,1,1,1,2,1
2,2.0,21,663,1,1,2,2,0,1
1,1.3,9,756,1,3,1,1,0,1
3,1.9,1,1650,1,3,3,3,3,1
1,0.75,15,365,4,2,1,1,0,1
2,1.75,14,730,1,3,2,2,0,1
3,2.35,21,1160,1,1,2,1,0,1
2,2.3,28,760,1,2,2,2,0,1
4,10.0,12,2500,3,1,4,4,3,2
2,2.17,21,1150,3,1,2,2,0,1
3,3.0,3,1118,1,2,3,2,0,1
3,3.5,29,1500,4,1,3,1,0,1
2,1.49,14,1050,1,2,2,2,0,1
1,1.09,22,480,2,1,1,2,0,1
2,1.75,6,820,1,2,2,2,0,1
2,1.83,21,1088,3,2,2,2,0,1
1,0.24,39,590,1,1,1,1,2,1
1,0.33,24,610,3,2,1,1,2,1
1,0.31,18,650,1,1,1,1,2,1
1,1.17,29,650,2,1,1,2,0,1
2,2.15,28,1050,4,2,2,2,0,1
1,1.05,31,700,4,2,1,1,0,1
1,0.65,1,580,4,2,1,1,0,1
3,4.5,28,1500,4,1,3,3,0,1
1,0.92,21,307,3,2,1,1,0,1
1,0.35,24,610,3,2,1,1,2,1
1,0.65,1,650,3,1,1,2,3,1
2,0.38,18,650,1,1,2,2,3,2
2,1.95,32,1245,1,2,2,2,0,1
3,6.0,17,1550,2,1,3,3,0,1
3,2.25,9,1250,1,2,3,3,2,1
3,5.0,23,1200,1,2,3,2,0,1
2,0.97,15,650,1,1,2,2,1,1
1,1.03,31,650,4,1,1,2,0,1
1,0.7,1,745,1,1,1,2,3,1
1,0.65,5,560,1,1,1,2,1,1
3,3.0,2,989,3,2,3,3,1,1
1,0.37,16,650,1,1,1,1,3,1
1,1.15,8,550,3,1,1,2,0,1
1,0.68,1,675,1,1,1,2,2,1
2,2.75,22,747,3,2,2,2,1,1
2,1.77,8,700,3,2,2,2,0,1
3,2.1,57,1500,1,2,3,3,3,1
2,1.5,51,850,3,2,2,2,0,1
2,1.25,51,800,4,1,2,2,0,1
2,2.0,28,705,3,3,2,2,0,1
1,0.37,16,650,1,1,1,2,2,1
3,3.2,8,1306,3,1,3,3,2,1
2,1.3,1,1026,3,2,2,2,0,1
2,1.68,14,1450,1,1,2,2,4,1
3,2.8,21,1300,1,3,3,3,1,1
2,1.5,29,720,1,2,2,2,0,1
3,2.6,2,1020,1,1,3,3,0,1
1,0.65,1,585,1,1,1,1,0,1
2,3.65,53,1000,2,3,2,2,0,1
1,0.85,10,600,4,1,1,1,0,2
2,0.45,65,900,1,1,2,4,0,1
2,3.11,29,950,4,1,2,2,1,1
3,4.95,7,1285,1,1,3,3,0,1
2,1.45,3,830,1,2,2,2,0,1
3,4.5,2,1356,3,2,3,3,0,1
4,6.5,2,1900,3,2,4,4,0,1
3,4.21,28,1100,1,1,3,3,0,1
1,1.45,25,600,1,1,1,2,0,1
2,1.15,1,960,3,1,2,2,3,2
2,2.1,15,851,3,1,2,2,1,1
3,4.78,2,1507,3,2,3,3,0,1
2,2.0,29,1100,3,1,2,2,0,1
3,2.8,21,1100,1,1,3,3,0,1
1,0.38,39,675,1,1,1,1,2,1
3,5.0,30,1100,1,2,3,3,0,1
3,3.0,7,1085,1,3,3,3,0,1
2,1.85,32,800,3,1,2,2,0,1
4,10.88,11,2150,1,1,4,3,0,1
2,2.15,7,1050,1,2,2,2,2,1
3,6.1,17,1468,3,1,3,3,0,1
4,4.95,28,1800,1,2,4,3,2,1
3,1.9,1,1210,1,1,3,3,3,1
1,0.34,24,610,1,2,1,1,3,1
2,1.45,3,1000,1,1,2,2,3,1
3,2.15,15,1245,4,1,3,2,0,1
3,11.0,11,2350,3,2,3,3,1,1
2,1.98,3,1250,1,2,2,2,0,1
1,1.08,21,550,1,2,1,2,0,1
2,2.05,21,1165,1,1,2,2,0,1
1,0.85,3,600,1,2,1,1,0,1
1,1.15,48,625,4,1,1,2,0,2
2,1.24,1,970,3,1,2,2,1,1
3,2.5,19,1450,4,1,3,2,0,1
3,2.5,49,1050,3,1,3,2,0,1
2,1.75,2,845,4,2,2,2,0,1
3,3.0,28,1405,4,1,3,3,0,1
3,4.1,28,1500,1,3,3,1,0,1
1,0.85,10,589,1,1,1,2,0,1
3,3.35,15,1680,4,1,3,3,1,1
2,1.55,3,700,1,3,2,2,0,1
3,5.0,28,1400,1,2,3,3,0,1
3,6.5,55,1900,1,2,3,3,0,1
1,1.45,14,800,1,1,1,2,0,1
2,4.6,54,810,2,1,2,2,0,1
2,0.53,39,1080,1,1,2,2,3,1
3,1.85,14,880,1,1,3,3,0,1
1,1.08,20,650,1,2,1,2,0,1
2,0.46,18,650,1,1,2,3,0,2
4,6.5,6,2540,1,3,4,5,2,1
1,0.33,18,650,1,1,1,2,2,1
3,7.5,55,1900,3,2,3,3,0,1
3,4.75,14,1720,3,2,3,4,2,1
2,1.6,51,700,4,1,2,1,0,2
4,6.5,44,2200,1,1,4,5,0,1
1,0.99,2,600,1,2,1,2,0,2
3,6.75,4,1839,1,3,3,4,1,1
1,0.9,29,485,4,2,1,1,0,2
2,2.35,31,1200,3,2,2,2,0,1
2,2.7,7,987,3,1,2,2,0,1
3,0.95,6,1272,4,2,3,3,0,1
2,2.65,7,1300,3,1,2,2,1,1
2,1.06,1,981,1,1,2,2,0,1
2,3.75,12,990,1,1,2,3,2,1
1,1.35,25,576,4,1,1,1,0,1
2,2.55,20,1280,3,2,2,3,0,1
3,4.4,7,1550,1,1,3,2,3,1
4,12.0,68,2400,2,1,4,1,0,1
2,2.25,7,845,1,1,2,2,0,1
2,3.8,38,840,4,1,2,1,0,1
3,2.65,15,1320,4,1,3,3,1,1
1,1.35,19,728,3,1,1,2,0,1
1,1.11,29,425,4,2,1,2,0,1
1,0.55,9,410,1,1,1,2,0,2
1,0.39,58,300,3,1,1,1,0,1
1,1.7,60,550,1,3,1,1,1,1
1,0.88,9,594,3,2,1,2,0,2
1,0.85,1,750,3,1,1,2,2,1
2,0.43,18,870,1,1,2,2,3,1
2,1.5,21,755,2,2,2,2,0,1
3,3.2,79,1680,1,2,3,3,2,1
3,3.15,49,1550,3,1,3,2,1,1
1,0.85,12,550,3,2,1,1,0,1
4,7.0,20,2500,3,1,4,4,2,1
1,1.9,30,500,2,1,1,1,0,1
3,7.5,55,2500,3,1,3,3,0,1
1,0.87,20,650,4,2,1,2,0,2
2,2.8,8,1020,3,2,2,2,1,1
2,1.65,15,1000,3,2,2,2,0,1
3,4.1,6,1250,1,1,3,2,0,1
3,5.5,75,1980,4,2,3,3,2,1
1,1.8,12,776,1,1,1,2,1,1
3,1.25,5,1164,1,1,3,1,0,1
1,0.36,18,400,1,1,1,1,2,2
1,0.85,1,672,3,2,1,2,1,1
1,0.9,32,550,1,1,1,1,0,1
1,1.0,1,594,3,2,1,2,1,1
2,1.2,3,500,3,2,2,2,0,1
3,2.4,9,1100,4,1,3,3,0,1
2,2.3,25,1000,1,1,2,2,0,1
1,0.65,1,650,4,2,1,2,2,1
2,0.46,39,845,1,1,2,2,3,1
3,3.05,32,1637,1,1,3,3,3,1
3,2.29,15,1345,4,2,3,3,3,1
2,1.25,1,918,3,1,2,2,3,1
2,1.84,4,955,1,2,2,2,0,1
4,14.0,30,2500,1,1,4,4,0,1
2,2.13,15,859,3,1,2,2,0,1
3,2.15,20,1200,3,2,3,3,0,1
3,5.0,35,1198,4,3,3,2,0,1
3,3.15,21,1024,3,2,3,3,0,1
2,1.18,49,480,1,1,2,2,0,1
1,0.68,1,700,1,2,1,2,3,1
2,0.38,18,690,1,1,2,2,3,2
3,4.55,50,1575,3,2,3,3,1,1
1,1.15,29,530,4,1,1,1,0,1
1,0.75,1,650,3,1,1,2,2,1
2,4.85,60,1020,4,1,2,2,0,1
1,0.75,20,350,3,2,1,2,0,2
1,1.3,22,530,1,3,1,2,0,1
1,0.28,18,758,3,1,1,1,2,1
2,2.4,14,800,1,2,2,1,0,1
2,2.65,59,1250,3,1,2,2,1,1
2,1.6,31,800,1,1,2,2,0,1
2,2.0,29,700,3,2,2,2,0,1
3,2.2,21,1295,4,2,3,3,1,1
2,2.69,20,1080,3,1,2,3,1,1
2,1.3,1,1060,1,1,2,2,1,1
1,1.05,3,620,1,3,1,1,1,1
2,0.71,5,850,1,2,2,2,2,1
2,0.93,56,920,3,1,2,2,3,1
1,1.5,55,645,3,1,1,1,0,2
2,3.15,25,950,3,2,2,2,0,1
1,1.6,17,510,1,1,1,1,2,1
2,2.22,21,723,3,2,2,2,0,1
3,7.76,64,1400,4,3,3,2,0,1
1,0.65,1,674,3,2,1,2,2,2
4,5.55,21,1926,1,1,4,4,1,1
1,0.26,39,570,1,1,1,1,1,1
3,3.1,21,1415,1,1,3,1,0,1
2,2.0,7,780,1,2,2,2,0,1
2,1.7,15,930,4,2,2,2,0,2
2,2.62,7,1350,1,2,2,2,1,1
1,0.57,13,370,3,1,1,1,0,2
3,13.0,42,2150,1,1,3,3,2,1
3,2.7,14,1550,1,1,3,2,1,1
3,3.0,2,1050,1,1,3,3,0,1
1,1.7,28,670,4,2,1,1,0,1
1,0.96,14,500,3,2,1,2,0,1
1,0.95,13,700,1,1,1,2,0,2
2,1.45,13,1000,3,2,2,2,0,1
1,1.2,15,525,4,1,1,2,0,1
4,6.5,14,2406,1,2,4,3,0,1
3,1.95,1,1350,1,1,3,3,2,1
3,2.86,20,1050,3,2,3,3,0,1
2,2.45,28,900,1,3,2,2,0,1
3,2.15,14,980,3,2,3,2,0,1
1,1.04,21,552,4,2,1,2,0,2
2,1.2,1,936,1,1,2,2,4,1
4,11.0,11,3500,1,1,4,2,0,1
3,4.85,59,1800,3,3,3,4,3,1
2,2.15,66,975,1,3,2,1,0,1
1,0.39,36,650,1,1,1,2,2,2
2,0.45,36,650,1,1,2,2,0,1
1,1.1,29,480,1,2,1,2,2,2
1,0.78,26,380,1,2,1,1,0,2
1,1.2,21,450,3,2,1,2,1,1
1,2.5,63,600,4,3,1,1,0,1
1,1.05,14,405,1,2,1,2,0,2
2,1.9,14,623,1,2,2,2,0,1
3,6.0,50,1650,1,2,3,3,2,1
3,6.2,27,1800,1,3,3,3,0,1
2,1.65,15,1000,3,2,2,2,0,1
4,4.0,4,1910,4,1,4,3,0,1
5,7.0,29,2200,2,3,5,4,0,1
2,1.75,21,1050,3,1,2,2,0,1
3,2.5,31,1050,3,2,3,3,2,1
1,0.31,39,640,1,1,1,2,1,1
3,3.0,21,1250,3,2,3,3,0,1
2,2.5,35,1280,1,2,2,2,2,1
1,0.78,1,655,1,1,1,2,0,1
2,1.21,1,1030,4,3,2,2,0,1
1,0.25,18,400,1,1,1,1,2,2
4,12.0,14,2709,3,1,4,3,1,1
1,0.25,24,460,1,1,1,1,2,1
1,0.32,39,590,1,3,1,1,2,1
3,3.3,2,1083,3,2,3,2,0,1
1,1.0,2,548,4,1,1,2,0,2
3,3.35,7,1250,1,1,3,3,1,1
2,1.95,14,940,1,2,2,2,0,1
1,1.12,7,580,4,2,1,1,0,1
2,2.1,29,800,1,1,2,2,0,1
1,0.73,1,580,3,1,1,2,2,2
3,5.5,30,1500,4,3,3,3,1,1
4,14.5,11,3300,1,1,4,5,1,1
2,2.7,28,1000,3,1,2,2,0,1
2,1.9,66,820,3,1,2,2,0,1
2,2.2,21,723,3,2,2,2,0,1
4,2.8,3,2300,2,3,4,4,3,1
2,2.3,28,800,2,1,2,2,0,1
1,1.35,26,652,3,1,1,2,0,1
4,7.9,14,2000,3,2,4,3,2,1
3,3.82,20,1150,1,1,3,3,2,2
3,6.25,28,1750,1,3,3,3,0,1
3,2.75,51,1100,3,1,3,3,2,1
3,2.75,51,1000,4,3,3,2,4,1
4,7.75,14,2600,4,1,4,4,3,1
1,1.45,8,585,4,1,1,2,0,1
3,6.2,4,1660,1,2,3,3,1,1
3,2.69,3,1200,1,1,3,3,0,1
3,3.0,15,1650,1,2,3,3,2,1
2,0.86,5,771,1,1,2,2,1,1
1,0.3,18,650,1,1,1,1,2,1
3,2.65,13,1520,4,1,3,2,4,1
3,3.3,7,1444,1,3,3,2,2,1
4,4.35,2,2095,3,1,4,4,0,1
1,0.75,1,650,1,1,1,1,2,1
2,1.25,15,665,4,2,2,2,0,1
2,1.05,14,650,2,2,2,1,0,1
3,1.8,10,1500,3,1,3,3,0,1
3,0.86,6,1300,4,2,3,3,1,1
1,0.55,5,730,1,1,1,2,1,1
3,2.1,6,1860,4,3,3,3,2,1
4,3.78,25,1725,3,2,4,3,0,1
3,3.3,17,970,1,3,3,1,0,1
3,4.0,6,1230,1,2,3,3,1,1
3,4.25,28,1500,4,1,3,3,0,1
